,id,ftype,image_loc,mask_loc,height,width,area,aeroplane_sum,bicycle_sum,bird_sum,boat_sum,bottle_sum,bus_sum,car_sum,cat_sum,chair_sum,cow_sum,diningtable_sum,dog_sum,horse_sum,motorbike_sum,person_sum,pottedplant_sum,sheep_sum,sofa_sum,train_sum,tvmonitor_sum,background_sum,border_sum,major_label,major_num,aeroplane_prop,bicycle_prop,bird_prop,boat_prop,bottle_prop,bus_prop,car_prop,cat_prop,chair_prop,cow_prop,diningtable_prop,dog_prop,horse_prop,motorbike_prop,person_prop,pottedplant_prop,sheep_prop,sofa_prop,train_prop,tvmonitor_prop,background_prop,border_prop,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt,background_cnt,border_cnt,use_image,cluster_num_16,random_rstate1_fold0,random_rstate1_fold1,random_rstate1_fold2,random_rstate1_fold3,random_rstate1_fold4,skf_prop_rstate1_fold0,skf_prop_rstate1_fold1,skf_prop_rstate1_fold2,skf_prop_rstate1_fold3,skf_prop_rstate1_fold4,skf_major_rstate1_fold0,skf_major_rstate1_fold1,skf_major_rstate1_fold2,skf_major_rstate1_fold3,skf_major_rstate1_fold4,random_rstate2_fold0,random_rstate2_fold1,random_rstate2_fold2,random_rstate2_fold3,random_rstate2_fold4,skf_prop_rstate2_fold0,skf_prop_rstate2_fold1,skf_prop_rstate2_fold2,skf_prop_rstate2_fold3,skf_prop_rstate2_fold4,skf_major_rstate2_fold0,skf_major_rstate2_fold1,skf_major_rstate2_fold2,skf_major_rstate2_fold3,skf_major_rstate2_fold4,random_rstate3_fold0,random_rstate3_fold1,random_rstate3_fold2,random_rstate3_fold3,random_rstate3_fold4,skf_prop_rstate3_fold0,skf_prop_rstate3_fold1,skf_prop_rstate3_fold2,skf_prop_rstate3_fold3,skf_prop_rstate3_fold4,skf_major_rstate3_fold0,skf_major_rstate3_fold1,skf_major_rstate3_fold2,skf_major_rstate3_fold3,skf_major_rstate3_fold4,random_rstate4_fold0,random_rstate4_fold1,random_rstate4_fold2,random_rstate4_fold3,random_rstate4_fold4,skf_prop_rstate4_fold0,skf_prop_rstate4_fold1,skf_prop_rstate4_fold2,skf_prop_rstate4_fold3,skf_prop_rstate4_fold4,skf_major_rstate4_fold0,skf_major_rstate4_fold1,skf_major_rstate4_fold2,skf_major_rstate4_fold3,skf_major_rstate4_fold4,random_rstate5_fold0,random_rstate5_fold1,random_rstate5_fold2,random_rstate5_fold3,random_rstate5_fold4,skf_prop_rstate5_fold0,skf_prop_rstate5_fold1,skf_prop_rstate5_fold2,skf_prop_rstate5_fold3,skf_prop_rstate5_fold4,skf_major_rstate5_fold0,skf_major_rstate5_fold1,skf_major_rstate5_fold2,skf_major_rstate5_fold3,skf_major_rstate5_fold4
550,2008_005512,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005512.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005512.png,375,500,187500,0,0,0,10545,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,171618,5187,boat,4,0.0,0.0,0.0,0.05624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.915296,0.027664,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,0,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train
551,2008_005541,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005541.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005541.png,375,500,187500,0,0,0,41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140288,5882,boat,4,0.0,0.0,0.0,0.22042666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7482026666666667,0.031370666666666665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train
552,2008_005600,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005600.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005600.png,375,500,187500,0,0,0,0,0,0,0,18637,0,0,0,0,0,0,84511,0,0,0,0,0,65282,19070,person,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09939733333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4507253333333333,0.0,0.0,0.0,0.0,0.0,0.3481706666666667,0.10170666666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train
553,2008_005650,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005650.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005650.png,375,500,187500,0,1874,0,0,0,0,0,0,0,0,0,0,0,0,11547,0,0,0,0,0,160108,13971,person,15,0.0,0.009994666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061584,0.0,0.0,0.0,0.0,0.0,0.8539093333333333,0.074512,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val
554,2008_005668,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005668.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005668.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,40041,0,0,0,0,0,0,0,142255,5204,horse,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7586933333333333,0.027754666666666667,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,13,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train
555,2008_005678,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005678.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005678.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58733,124704,4063,tvmonitor,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31324266666666667,0.665088,0.021669333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,15,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train
556,2008_005679,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005679.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005679.png,400,500,200000,0,0,0,0,0,0,0,0,0,0,0,124868,0,0,0,0,0,0,0,0,69654,5478,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34827,0.02739,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,14,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train
557,2008_005698,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005698.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005698.png,384,500,192000,0,0,0,0,0,0,0,0,29913,0,0,0,0,0,24776,0,0,0,0,0,128820,8491,chair,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155796875,0.0,0.0,0.0,0.0,0.0,0.12904166666666667,0.0,0.0,0.0,0.0,0.0,0.6709375,0.044223958333333334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,0,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val
558,2008_005706,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005706.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005706.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95883,0,0,0,82838,8779,sheep,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511376,0.0,0.0,0.0,0.4418026666666667,0.04682133333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,7,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train
559,2008_005713,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005713.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005713.png,375,500,187500,0,13664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161999,11837,bicycle,2,0.0,0.07287466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639946666666667,0.06313066666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train
560,2008_005714,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005714.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005714.png,375,500,187500,0,0,0,0,0,0,0,0,0,19470,0,0,0,0,0,0,0,0,0,0,162190,5840,cow,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8650133333333333,0.031146666666666666,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,train,val
561,2008_005716,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005716.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005716.png,375,500,187500,0,0,0,0,0,0,0,36188,0,0,0,0,0,0,0,0,0,0,0,0,146521,4791,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19300266666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814453333333333,0.025552,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train
562,2008_005747,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005747.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005747.png,500,375,187500,0,0,0,0,0,0,147197,0,0,0,0,0,0,0,0,0,0,0,0,0,35813,4490,car,7,0.0,0.0,0.0,0.0,0.0,0.0,0.7850506666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19100266666666665,0.023946666666666668,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,9,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train
563,2008_005770,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005770.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005770.png,375,500,187500,0,0,0,0,0,0,0,89345,0,0,0,0,0,0,0,0,0,0,0,0,72203,25952,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4765066666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850826666666667,0.13841066666666665,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val
564,2008_005839,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005839.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005839.png,375,500,187500,0,3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176191,8028,bicycle,2,0.0,0.017498666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9396853333333334,0.042816,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train
565,2008_005843,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005843.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005843.png,375,500,187500,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185026,1201,bird,3,0.0,0.0,0.006789333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868053333333333,0.006405333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,train,train,val,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val
566,2008_005845,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005845.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005845.png,333,500,166500,0,0,0,0,0,0,0,0,0,0,0,32952,0,0,0,0,0,0,0,0,128528,5020,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19790990990990992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7719399399399399,0.03015015015015015,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,14,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train
567,2008_005874,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005874.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005874.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81576,0,0,0,0,101448,4476,pottedplant,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435072,0.0,0.0,0.0,0.0,0.541056,0.023872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,10,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train
568,2008_005926,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005926.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005926.png,500,375,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49525,0,0,134583,3392,sofa,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26413333333333333,0.0,0.0,0.717776,0.018090666666666668,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,2,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train
569,2008_005938,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005938.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005938.png,330,500,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23215,0,0,0,137760,4025,sheep,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406969696969697,0.0,0.0,0.0,0.8349090909090909,0.024393939393939395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,0,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train
570,2008_005945,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005945.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005945.png,500,375,187500,0,0,0,0,17531,0,0,0,0,0,131312,0,0,0,0,0,0,0,0,0,5863,32794,diningtable,11,0.0,0.0,0.0,0.0,0.09349866666666666,0.0,0.0,0.0,0.0,0.0,0.7003306666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031269333333333336,0.17490133333333333,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,12,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train
571,2008_005953,train,./data/VOCdevkit/VOC2012/JPEGImages/2008_005953.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2008_005953.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,181945,0,0,0,0,0,0,0,0,0,4536,1019,diningtable,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9703733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024192,0.005434666666666667,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,12,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val
